#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
        2690       2.317552e+00       5.650488e-01       9.287467e-01       2.639187e-02       9.798848e-03       1.857076e-02
        2700       2.328715e+00       5.667023e-01       9.324048e-01       3.750754e-02       1.498401e-02       3.055013e-02
        2710       2.350010e+00       5.710157e-01       9.406930e-01       1.762259e-02       1.187282e-02       1.581136e-02
        2720       2.374657e+00       5.724662e-01       9.505319e-01       2.799514e-02       1.214582e-02       2.418630e-02
        2730       2.390273e+00       5.871895e-01       9.567799e-01       2.357992e-02       9.396755e-03       1.542824e-02
        2740       2.399810e+00       5.866128e-01       9.605335e-01       2.903270e-02       1.192552e-02       2.241025e-02
        2750       2.399594e+00       5.766373e-01       9.615301e-01       2.764768e-02       1.169067e-02       1.790503e-02
        2760       2.391239e+00       5.831559e-01       9.575432e-01       2.035659e-02       9.542505e-03       1.770169e-02
        2770       2.372315e+00       5.856229e-01       9.496589e-01       2.158595e-02       9.164233e-03       1.302663e-02
        2780       2.358991e+00       5.752853e-01       9.445896e-01       1.931618e-02       4.976080e-03       1.563375e-02
        2790       2.340790e+00       5.663413e-01       9.375835e-01       2.316191e-02       9.328291e-03       1.280700e-02
        2800       2.331333e+00       5.687392e-01       9.332525e-01       2.032178e-02       7.268338e-03       1.580880e-02
        2810       2.326914e+00       5.667338e-01       9.316642e-01       1.832204e-02       6.935035e-03       1.197275e-02
        2820       2.334107e+00       5.713324e-01       9.342422e-01       2.026771e-02       5.979908e-03       1.534852e-02
        2830       2.341974e+00       5.726859e-01       9.372628e-01       1.953600e-02       4.827946e-03       1.077447e-02
        2840       2.359005e+00       5.763175e-01       9.441525e-01       1.790684e-02       6.608675e-03       1.464654e-02
        2850       2.375343e+00       5.680147e-01       9.511831e-01       7.016096e-03       3.821164e-03       5.468997e-03
        2860       2.390973e+00       5.898264e-01       9.567606e-01       2.237106e-02       8.448092e-03       1.699985e-02
        2870       2.399394e+00       5.913457e-01       9.604761e-01       1.504270e-02       7.931768e-03       1.017148e-02
        2880       2.401816e+00       5.712695e-01       9.623554e-01       2.510933e-02       1.871079e-02       2.229225e-02
        2890       2.392259e+00       5.677036e-01       9.589032e-01       9.604647e-03       7.067362e-03       8.239150e-03
        2900       2.372760e+00       5.774798e-01       9.505088e-01       3.080701e-02       1.507369e-02       2.393807e-02
        2910       2.352598e+00       5.693234e-01       9.427838e-01       1.545303e-02       8.122390e-03       1.176537e-02
        2920       2.325061e+00       5.626879e-01       9.311921e-01       2.770755e-02       2.554058e-02       2.657242e-02
        2930       2.311087e+00       5.643080e-01       9.259047e-01       2.877055e-02       1.300124e-02       1.924765e-02
        2940       2.304818e+00       5.574224e-01       9.235317e-01       4.738420e-02       2.634973e-02       3.560280e-02
        2950       2.316627e+00       5.632379e-01       9.275318e-01       2.478943e-02       1.121081e-02       1.704003e-02
        2960       2.333495e+00       5.758519e-01       9.337634e-01       2.390518e-02       1.560747e-02       2.149997e-02
        2970       2.363564e+00       5.689364e-01       9.467806e-01       1.579284e-02       8.807111e-03       1.315536e-02
        2980       2.381870e+00       5.669203e-01       9.544507e-01       2.274701e-02       1.990241e-02       2.104120e-02
        2990       2.397598e+00       5.809773e-01       9.608107e-01       2.877264e-02       1.483098e-02       1.871286e-02
        3000       2.400535e+00       5.741761e-01       9.619034e-01       2.727389e-02       1.469232e-02       1.967642e-02
